position_x,position_y,velocity_x,velocity_y,acceleration_x,acceleration_y,heading,timestamp
35.0,25.0,-0.0,0.6283185307179586,-0.039478417604357434,-0.0,0.0,0.0
34.98026728428272,25.627905195293135,-0.03945244697367547,0.6270786876233027,-0.03940051596520193,-0.0024788703515727945,0.06283185307179587,0.1
34.921147013144775,26.253332335643044,-0.07874919316325439,0.6233640514335991,-0.039167118489915304,-0.004947957734356071,0.12566370614359174,0.2
34.82287250728689,26.873813145857245,-0.11773515226450207,0.6171892821208327,-0.03877914629170333,-0.007397517788468709,0.18849555921538758,0.30000000000000004
34.68583161128631,27.48689887164855,-0.15625646450783648,0.6085787486784973,-0.038238130519584725,-0.009817883219474667,0.25132741228718347,0.4
34.510565162951536,28.090169943749473,-0.19416110387254662,0.5975664329483111,-0.03754620631564544,-0.012199501950777545,0.3141592653589793,0.5
34.297764858882516,28.68124552684678,-0.23129947806404258,0.5841957955094129,-0.036706104388608336,-0.014532974821302995,0.37699111843077515,0.6000000000000001
34.0482705246602,29.257792915650725,-0.26752501888629976,0.5685196041593107,-0.035721140236973356,-0.0168090926796934,0.43982297150257105,0.7000000000000001
33.76306680043864,29.817536741017154,-0.302694760679568,0.5505997256634927,-0.03459520106425968,-0.01901887272862103,0.5026548245743669,0.8
33.44327925502015,30.358267949789965,-0.33666990454051604,0.5305068815955681,-0.033332730437989344,-0.021153593975785243,0.5654866776461628,0.9
33.09016994374947,30.877852522924734,-0.3693163660980913,0.508320369231526,-0.03193871075295626,-0.023204831651684847,0.6283185307179586,1.0
32.70513242775789,31.374239897486895,-0.4005053046832758,0.48412774859961366,-0.03041864356799025,-0.02516449045833442,0.6911503837897545,1.1
32.28968627421412,31.845471059286886,-0.4301136318043444,0.4580244969209083,-0.02877852789381773,-0.027024836517707075,0.7539822368615503,1.2000000000000002
31.845471059286886,32.28968627421412,-0.4580244969209083,0.4301136318043445,-0.02702483651770708,-0.02877852789381773,0.8168140899333463,1.3
31.3742398974869,32.70513242775789,-0.4841277485996136,0.4005053046832759,-0.025164490458334427,-0.030418643567990247,0.8796459430051421,1.4000000000000001
30.877852522924734,33.09016994374947,-0.5083203692315259,0.36931636609809143,-0.02320483165168485,-0.03193871075295626,0.9424777960769378,1.5
30.358267949789965,33.44327925502015,-0.5305068815955681,0.33666990454051604,-0.021153593975785243,-0.033332730437989344,1.0053096491487339,1.6
29.81753674101715,33.76306680043864,-0.5505997256634927,0.30269476067956796,-0.019018872728621027,-0.03459520106425969,1.0681415022205298,1.7000000000000002
29.257792915650725,34.0482705246602,-0.5685196041593107,0.26752501888629976,-0.0168090926796934,-0.035721140236973356,1.1309733552923256,1.8
28.68124552684678,34.297764858882516,-0.5841957955094129,0.2312994780640427,-0.014532974821303,-0.036706104388608336,1.1938052083641213,1.9000000000000001
28.090169943749473,34.510565162951536,-0.5975664329483111,0.19416110387254668,-0.012199501950777548,-0.03754620631564544,1.2566370614359172,2.0
27.48689887164855,34.68583161128631,-0.6085787486784973,0.15625646450783645,-0.009817883219474665,-0.038238130519584725,1.3194689145077132,2.1
26.87381314585725,34.82287250728689,-0.6171892821208327,0.11773515226450214,-0.007397517788468713,-0.03877914629170332,1.382300767579509,2.2
26.253332335643044,34.921147013144775,-0.6233640514335991,0.07874919316325453,-0.00494795773435608,-0.0391671184899153,1.4451326206513047,2.3000000000000003
